customer,customer_country,counterparty,ccy,converted_time,scaled_amount,type_DIVIDEND,type_INTEREST,type_INVESTMENT,type_OTHER,type_PAYMENT,type_TRANSFER,type_TT,counterparty_country_CN,counterparty_country_DE,counterparty_country_FR,counterparty_country_HK,counterparty_country_IN,counterparty_country_JP,counterparty_country_SG,counterparty_country_UK,counterparty_country_US,outside_normal_hrs,customer_local_ccy,no_common_ccy,fraud_flag
C24211332442813,SG,14591928231433,SGD,2021-11-08 16:23:14,0.0301032750745287,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
C24211332442813,SG,14591928231433,EUR,2021-12-02 07:22:49,-0.0227995928444744,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
C24211332442813,SG,46181424259827,HKD,2021-12-02 10:29:19,-0.1784100207929166,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
C24211332442813,SG,46181424259827,SGD,2021-01-05 07:19:18,-0.1371317393875451,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C24211332442813,SG,46181424259827,USD,2021-02-06 11:28:47,-0.1162281748802745,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
C24211332442813,SG,46181424259827,SGD,2021-02-09 06:43:20,-0.1366778585009282,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
C24211332442813,SG,46181424259827,SGD,2021-03-08 17:01:01,-0.1372762587840139,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C24211332442813,SG,46181424259827,SGD,2021-03-16 19:48:57,-0.1361372879231872,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C24211332442813,SG,46181424259827,SGD,2021-03-19 18:39:48,-0.1372762587840139,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C24211332442813,SG,46181424259827,JPY,2021-06-11 10:41:37,-0.1872650711804311,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
C24211332442813,SG,46181424259827,SGD,2021-07-20 11:41:12,-0.1367072891023958,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C24211332442813,SG,46181424259827,SGD,2021-07-30 09:27:13,-0.136831902790042,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C24211332442813,SG,46181424259827,GBP,2021-10-23 17:57:44,-0.1059028679247857,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
C24211332442813,SG,46181424259827,SGD,2021-11-17 11:26:38,-0.1365599824677567,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C24211332442813,SG,46181424259827,USD,2021-03-24 14:43:10,-0.1164230682668095,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
C24211332442813,SG,46181424259827,SGD,2021-10-20 22:49:13,-0.136381665065128,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C24211332442813,SG,46181424259827,HKD,2021-10-18 13:56:56,-0.1761472965199849,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
C24211332442813,SG,46181424259827,BRL,2021-03-19 09:21:48,-0.1733843806115535,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
C24211332442813,SG,46181424259827,SGD,2021-02-02 14:11:44,-0.1246330391888497,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C24211332442813,SG,46181424259827,SGD,2021-02-11 19:21:36,-0.1245953346599,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C24211332442813,SG,46181424259827,SGD,2021-03-24 08:15:41,-0.1253522344238207,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C24211332442813,SG,46181424259827,SGD,2021-06-28 11:24:12,-0.1248536260459352,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C24211332442813,SG,46181424259827,SGD,2021-09-09 08:32:20,-0.1263028801607144,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C24211332442813,SG,46181424259827,SGD,2021-09-28 09:42:12,-0.1249074394947039,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C24211332442813,SG,46181424259827,SGD,2021-10-24 19:30:32,-0.1250758150162998,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C24211332442813,SG,46181424259827,SGD,2021-12-27 22:17:45,-0.125274740423983,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C24211332442813,SG,46181424259827,HKD,2021-05-22 21:48:43,-0.1784556097716844,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
C26191441143115,SG,64196882911776,EUR,2021-03-06 16:08:31,0.0026680733939187,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C26191441143115,SG,64196882911776,EUR,2021-03-29 19:30:13,0.0024918811174319,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C26191441143115,SG,64196882911776,JPY,2021-05-05 12:21:05,-0.1861273897255946,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
C26191441143115,SG,64196882911776,EUR,2021-06-20 07:46:11,0.0017773750698895,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C26191441143115,SG,64196882911776,SGD,2021-07-15 09:20:20,-0.0169106293639907,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
C26191441143115,SG,64196882911776,SGD,2021-09-09 13:58:09,-0.0167327728432643,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
C26191441143115,SG,64196882911776,EUR,2021-09-15 10:46:44,0.0018227523088163,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C26191441143115,SG,64196882911776,EUR,2021-11-10 15:24:57,0.0030454030639317,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C26191441143115,SG,64196882911776,SGD,2021-12-26 07:26:03,-0.0163154552542202,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
C26191441143115,SG,64196882911776,EUR,2021-04-20 08:48:35,-0.0685859378728774,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C26191441143115,SG,64196882911776,SGD,2021-04-24 13:37:49,0.0453169427719292,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
C26191441143115,SG,64196882911776,SGD,2021-05-28 14:32:49,0.0458279730144162,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
C26191441143115,SG,64196882911776,EUR,2021-06-20 10:53:15,-0.0690456451598794,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C26191441143115,SG,64196882911776,SGD,2021-08-10 13:52:33,0.0457564924260641,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
C26191441143115,SG,64196882911776,SGD,2021-08-14 15:36:32,0.0463948797008531,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
C26191441143115,SG,64196882911776,EUR,2021-12-05 16:44:00,-0.0699232681623378,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C26191441143115,SG,64196882911776,SGD,2021-12-25 03:42:37,0.0460753788088571,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
C26191441143115,SG,54265256691727,INR,2021-05-03 17:18:12,-0.186799114285378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
C26191441143115,SG,54265256691727,CNY,2021-05-28 20:29:33,-0.1766263500280545,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
C26191441143115,SG,54265256691727,SGD,2021-01-01 13:31:37,0.0448070318140617,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C26191441143115,SG,54265256691727,SGD,2021-01-14 09:56:12,0.0444907570953809,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C26191441143115,SG,54265256691727,SGD,2021-02-21 10:26:17,0.0439841600978577,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C26191441143115,SG,54265256691727,SGD,2021-05-25 12:21:31,0.0450468659772525,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C26191441143115,SG,54265256691727,SGD,2021-06-15 19:53:14,0.0436601381738689,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C26191441143115,SG,54265256691727,SGD,2021-07-03 09:01:32,0.0434354911666927,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C26191441143115,SG,54265256691727,SGD,2021-08-25 22:59:19,0.0423064402401415,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C26191441143115,SG,54265256691727,SGD,2021-09-24 21:32:25,0.0440797601724239,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C26191441143115,SG,54265256691727,SGD,2021-10-06 10:17:47,0.0437031757648295,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C26191441143115,SG,54265256691727,CNY,2021-09-11 17:32:27,-0.1421255963368855,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
C26191441143115,SG,54265256691727,SGD,2021-04-08 12:02:11,-0.1311699027815064,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C26191441143115,SG,54265256691727,SGD,2021-08-17 19:21:21,-0.1315513813159668,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C26191441143115,SG,54265256691727,SGD,2021-10-22 17:20:44,-0.1316366225211126,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C26191441143115,SG,54265256691727,SGD,2021-12-29 13:58:24,-0.1319494735456629,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C26191441143115,SG,26419959736814,SGD,2021-05-12 20:30:33,-0.0345842432408907,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
C26191441143115,SG,26419959736814,GBP,2021-11-05 10:40:56,-0.0542082301958406,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
C26191441143115,SG,26419959736814,SGD,2021-11-27 20:12:33,-0.1298165121023804,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
C32233661939748,UK,54913398243193,GBP,2021-07-29 11:35:28,0.0053055740944006,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
C32233661939748,UK,54913398243193,INR,2021-01-05 15:05:48,-0.1857159865465232,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
C32233661939748,UK,54913398243193,GBP,2021-02-27 16:10:30,0.0054430393085156,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
C32233661939748,UK,54913398243193,HKD,2021-03-05 10:24:57,0.0440570186952776,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C32233661939748,UK,54913398243193,HKD,2021-03-15 12:07:35,0.043287266168451,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C32233661939748,UK,54913398243193,HKD,2021-05-06 08:32:44,0.0440371596619527,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C32233661939748,UK,54913398243193,HKD,2021-06-27 18:23:15,0.0439285216680358,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C32233661939748,UK,54913398243193,HKD,2021-07-13 10:11:06,0.0440727146451292,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C32233661939748,UK,54913398243193,GBP,2021-08-15 09:19:06,0.0063573010312055,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
C32233661939748,UK,54913398243193,GBP,2021-12-28 17:52:40,0.0058541663664698,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
C32233661939748,UK,54913398243193,GBP,2021-01-23 06:26:09,-0.1005607181017065,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
C32233661939748,UK,54913398243193,GBP,2021-05-04 14:59:04,-0.0996576622078012,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
C32233661939748,UK,54913398243193,HKD,2021-05-13 07:40:31,0.0273253330560056,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C32233661939748,UK,54913398243193,HKD,2021-05-26 19:26:26,0.0271784879214871,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C32233661939748,UK,54913398243193,HKD,2021-06-10 02:04:40,0.027099232617103,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
C32233661939748,UK,54913398243193,HKD,2021-06-23 19:43:48,0.0272015456174033,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C32233661939748,UK,54867446322858,HKD,2021-06-25 06:34:14,-0.1617426218422587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
C32233661939748,UK,54913398243193,HKD,2021-07-10 10:09:20,0.027314623965797,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C32233661939748,UK,54913398243193,GBP,2021-11-25 15:11:35,-0.1010110303219514,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
C32233661939748,UK,54913398243193,HKD,2021-12-10 02:55:53,0.0276181473094082,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
C32233661939748,UK,54913398243193,GBP,2021-12-25 09:35:17,-0.1011413773680964,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
C32233661939748,UK,54913398243193,SGD,2021-08-05 07:04:39,1.0798639913879848,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
C32233661939748,UK,36847676247854,INR,2021-02-12 16:47:07,-0.1860569430829783,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C32233661939748,UK,36847676247854,USD,2021-01-03 15:50:34,0.0495404428858457,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
C37542139795721,US,36917966421718,USD,2021-03-01 11:11:46,-0.1013629870677133,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
C37542139795721,US,36917966421718,CNY,2021-09-18 10:29:02,0.0186335813549214,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C37542139795721,US,81644577236272,USD,2021-04-12 16:28:03,-0.0269474990531559,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
C37542139795721,US,81644577236272,CNY,2021-05-01 17:55:17,-0.0121786587413443,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C37542139795721,US,36917966421718,CNY,2021-06-07 06:04:43,-0.0124888517353936,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
C37542139795721,US,81644577236272,USD,2021-06-08 18:11:47,-0.0266202141718503,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
C37542139795721,US,36917966421718,USD,2021-08-08 21:49:47,-0.1301082314907948,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
C37542139795721,US,81644577236272,USD,2021-08-30 11:19:45,-0.0275321483018351,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
C37542139795721,US,92269451482825,GBP,2021-12-25 22:49:54,1.8436993812799147,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
C37542139795721,US,92269451482825,GBP,2021-01-02 15:14:10,-0.1138715512519087,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
C37542139795721,US,92269451482825,USD,2021-03-08 09:43:23,-0.1239517333301639,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
C37542139795721,US,92269451482825,USD,2021-04-08 12:34:11,-0.1243170695610056,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
C37542139795721,US,92269451482825,HKD,2021-04-12 02:39:45,0.0434261025912301,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
C37542139795721,US,92269451482825,HKD,2021-06-19 19:38:57,0.0430952740814023,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C37542139795721,US,92269451482825,HKD,2021-09-15 05:24:26,0.0432731695498951,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
C37542139795721,US,92269451482825,HKD,2021-12-09 08:39:08,0.0436904141891545,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C37542139795721,US,92269451482825,HKD,2021-12-21 14:32:16,0.0436559481978904,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C37542139795721,US,92269451482825,HKD,2021-01-28 20:14:44,-0.0038565599818757,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C37542139795721,US,92269451482825,HKD,2021-02-05 09:38:52,-0.003031831446365,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C37542139795721,US,92269451482825,HKD,2021-05-17 16:38:25,-0.0036932875450035,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C37542139795721,US,92269451482825,USD,2021-08-11 17:31:38,-0.0464009192109871,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
C37542139795721,US,92269451482825,USD,2021-09-23 12:28:55,-0.0478651697613694,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
C37542139795721,US,92269451482825,USD,2021-11-20 18:58:17,-0.0467094102494675,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
C37542139795721,US,12959993871668,CNY,2021-08-04 21:41:52,-0.1828722648416746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
C37542139795721,US,12959993871668,CNY,2021-10-01 11:19:16,-0.1669263741905578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
C37542139795721,US,12959993871668,USD,2021-01-18 12:47:40,-0.1531224975564238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
C37542139795721,US,12959993871668,USD,2021-01-23 11:20:36,-0.1532119228644723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
C37542139795721,US,12959993871668,SGD,2021-02-26 11:25:03,-0.0875456091594524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
C37542139795721,US,12959993871668,GBP,2021-03-24 08:20:44,-0.0173915149626264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C37542139795721,US,12959993871668,USD,2021-04-04 19:39:40,-0.1539231832648163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
C37542139795721,US,12959993871668,USD,2021-04-22 19:43:09,-0.1528939421718022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
C37542139795721,US,12959993871668,USD,2021-06-06 08:43:07,-0.1531577051007955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
C37542139795721,US,12959993871668,SGD,2021-06-23 15:18:26,-0.0875808995451049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
C37542139795721,US,12959993871668,GBP,2021-07-02 07:37:48,-0.0170516048228282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C37542139795721,US,12959993871668,GBP,2021-07-09 11:50:00,-0.0176006551948162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C37542139795721,US,12959993871668,GBP,2021-08-21 10:18:07,-0.0181540751352612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C37542139795721,US,12959993871668,SGD,2021-08-29 17:18:29,-0.0870992340638138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
C37542139795721,US,12959993871668,INR,2021-09-19 08:35:23,-0.1873394715159098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
C37542139795721,US,12959993871668,USD,2021-09-26 09:54:15,-0.1526400707390327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
C37542139795721,US,12959993871668,SGD,2021-10-05 17:19:12,-0.0870569646093568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
C37542139795721,US,12959993871668,USD,2021-10-30 09:59:08,-0.1532628949809507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
C37542139795721,US,12959993871668,GBP,2021-11-02 16:15:56,-0.0187225066576629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C37542139795721,US,12959993871668,GBP,2021-11-05 18:01:36,-0.0180349691563562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C37542139795721,US,12959993871668,USD,2021-11-06 11:39:11,-0.1534048070408368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
C37542139795721,US,12959993871668,USD,2021-11-09 15:41:01,-0.1528423518368099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
C37542139795721,US,12959993871668,SGD,2021-12-07 22:26:06,-0.0880362069709428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
C37542139795721,US,12959993871668,GBP,2021-05-07 16:40:00,-0.1484358596609712,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C37542139795721,US,12959993871668,BRL,2021-09-12 14:43:38,-0.1595334111821164,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
C37542139795721,US,12959993871668,USD,2021-10-30 21:36:52,-0.0383238325038733,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
C37595879336756,SG,67432587741591,BRL,2021-02-13 14:08:11,-0.1657797797681258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C37595879336756,SG,47274179172484,EUR,2021-01-17 11:09:42,-0.1857517616154907,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C37595879336756,SG,47274179172484,JPY,2021-02-21 16:49:14,-0.1437268057309623,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
C37595879336756,SG,47274179172484,SGD,2021-04-25 10:41:37,-0.1247528245899016,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
C37595879336756,SG,47274179172484,EUR,2021-05-19 19:21:24,-0.18578288891767,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C37595879336756,SG,47274179172484,JPY,2021-06-08 00:46:00,-0.1436745703467725,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
C37595879336756,SG,47274179172484,EUR,2021-07-13 12:48:25,-0.1856950400668323,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C37595879336756,SG,47274179172484,JPY,2021-09-22 17:35:29,-0.1436847843181376,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
C37595879336756,SG,47274179172484,EUR,2021-10-16 13:22:46,-0.1856932781440674,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C37595879336756,SG,47274179172484,SGD,2021-11-20 19:36:17,-0.1259931016821786,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
C37595879336756,SG,47274179172484,EUR,2021-12-02 09:39:41,-0.1856652110235323,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C37595879336756,SG,47274179172484,JPY,2021-12-06 15:11:44,-0.1437517549529727,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
C37595879336756,SG,47274179172484,EUR,2021-12-08 19:55:17,-0.1857857945446858,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C37595879336756,SG,47274179172484,SGD,2021-12-30 22:48:09,-0.125952368500729,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
C37595879336756,SG,47274179172484,SGD,2021-02-20 07:10:47,-0.0911880685661559,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
C37595879336756,SG,47274179172484,SGD,2021-02-20 09:23:46,-0.0908307753581813,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
C37595879336756,SG,47274179172484,EUR,2021-08-11 14:59:18,0.0183047979119379,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C37595879336756,SG,47274179172484,JPY,2021-08-16 21:39:33,-0.0953045057956498,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
C37595879336756,SG,47274179172484,SGD,2021-08-28 09:24:23,-0.0910019600647047,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
C37595879336756,SG,47274179172484,HKD,2021-09-04 14:41:28,-0.1611487314632325,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
C37595879336756,SG,47274179172484,EUR,2021-09-15 11:27:54,0.0170541418581387,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C37595879336756,SG,47274179172484,SGD,2021-10-03 07:28:44,-0.091163334570739,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
C37595879336756,SG,47274179172484,SGD,2021-10-19 17:35:45,-0.0901732944045877,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
C37595879336756,SG,47274179172484,SGD,2021-11-23 16:49:19,-0.0908170147413877,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
C37595879336756,SG,47274179172484,EUR,2021-12-07 23:25:11,0.0163119087102439,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C37595879336756,SG,32723916654143,SGD,2021-03-06 16:05:49,-0.0169629723800239,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C37595879336756,SG,32723916654143,SGD,2021-05-22 15:00:41,-0.0157257019934896,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C37595879336756,SG,32723916654143,SGD,2021-06-12 16:41:06,-0.0165690939277191,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C37595879336756,SG,32723916654143,SGD,2021-07-09 18:43:52,-0.0166663180623216,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C37595879336756,SG,32723916654143,SGD,2021-07-31 19:18:32,-0.0157933418993236,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
C37595879336756,SG,32723916654143,SGD,2021-08-27 11:11:16,-0.0166379409052017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
