customer,customer_country,fraud_flag,timestamp,counterparty,counterparty_country,type,ccy,amount,hr_rounded,converted_time,converted_amount,scaled_amount
C24211332442813,SG,N,2021-03-19 18:39:48,46181424259827,SG,DIVIDEND,SGD,23000.0,19,2021-03-19 18:39:48,16330.0,-0.13727625878401395
C24211332442813,SG,N,2021-06-11 10:41:37,46181424259827,SG,DIVIDEND,JPY,23251.31,11,2021-06-11 10:41:37,158.108908,-0.1872650711804311
C24211332442813,SG,N,2021-07-20 11:41:12,46181424259827,SG,DIVIDEND,SGD,23259.25,12,2021-07-20 11:41:12,16514.067499999997,-0.13670728910239588
C24211332442813,SG,N,2021-07-30 09:27:13,46181424259827,SG,DIVIDEND,SGD,23202.47,9,2021-07-30 09:27:13,16473.7537,-0.13683190279004206
C24211332442813,SG,N,2021-10-23 17:57:44,46181424259827,SG,DIVIDEND,GBP,23227.73,18,2021-10-23 17:57:44,26479.612199999996,-0.10590286792478579
C24211332442813,SG,N,2021-11-17 11:26:38,46181424259827,SG,DIVIDEND,SGD,23326.37,11,2021-11-17 11:26:38,16561.7227,-0.13655998246775672
C24211332442813,SG,N,2021-03-24 14:43:10,46181424259827,SG,INTEREST,USD,23076.22,15,2021-03-24 14:43:10,23076.22,-0.11642306826680952
C24211332442813,SG,N,2021-10-20 22:49:13,46181424259827,SG,INTEREST,SGD,23407.62,23,2021-10-20 22:49:13,16619.4102,-0.13638166506512808
C24211332442813,SG,N,2021-10-18 13:56:56,46181424259827,SG,INVESTMENT,HKD,28883.25,14,2021-10-18 13:56:56,3754.8225,-0.17614729651998498
C24211332442813,SG,N,2021-03-19 09:21:48,46181424259827,SG,OTHER,BRL,23243.27,9,2021-03-19 09:21:48,4648.654,-0.1733843806115535
C24211332442813,SG,N,2021-02-02 14:11:44,46181424259827,SG,TRANSFER,SGD,28760.86,14,2021-02-02 14:11:44,20420.2106,-0.1246330391888497
C24211332442813,SG,N,2021-02-11 19:21:36,46181424259827,SG,TRANSFER,SGD,28778.04,19,2021-02-11 19:21:36,20432.4084,-0.12459533465990004
C24211332442813,SG,N,2021-03-24 08:15:41,46181424259827,SG,TRANSFER,SGD,28433.16,8,2021-03-24 08:15:41,20187.543599999997,-0.12535223442382076
C24211332442813,SG,N,2021-06-28 11:24:12,46181424259827,SG,TRANSFER,SGD,28660.35,11,2021-06-28 11:24:12,20348.848499999996,-0.12485362604593526
C24211332442813,SG,N,2021-09-09 08:32:20,46181424259827,SG,TRANSFER,SGD,28000.0,9,2021-09-09 08:32:20,19880.0,-0.12630288016071442
C24211332442813,SG,N,2021-09-28 09:42:12,46181424259827,SG,TRANSFER,SGD,28635.83,10,2021-09-28 09:42:12,20331.439300000002,-0.12490743949470391
C24211332442813,SG,N,2021-10-24 19:30:32,46181424259827,SG,TRANSFER,SGD,28559.11,20,2021-10-24 19:30:32,20276.9681,-0.12507581501629983
C24211332442813,SG,N,2021-12-27 22:17:45,46181424259827,SG,TRANSFER,SGD,28468.47,22,2021-12-27 22:17:45,20212.613699999998,-0.125274740423983
C24211332442813,SG,N,2021-05-22 21:48:43,46181424259827,SG,TT,HKD,23138.92,22,2021-05-22 21:48:43,3008.0596,-0.17845560977168448
C26191441143115,SG,N,2021-03-06 16:08:31,64196882911776,DE,INVESTMENT,EUR,61603.42,16,2021-03-06 16:08:31,61603.42,0.0026680733939187726
C26191441143115,SG,N,2021-03-29 19:30:13,64196882911776,DE,INVESTMENT,EUR,61546.42,20,2021-03-29 19:30:13,61546.42,0.0024918811174319917
C26191441143115,SG,N,2021-05-05 12:21:05,64196882911776,DE,INVESTMENT,JPY,77376.54,12,2021-05-05 12:21:05,526.1604719999999,-0.1861273897255946
C26191441143115,SG,N,2021-06-20 07:46:11,64196882911776,DE,INVESTMENT,EUR,61315.27,8,2021-06-20 07:46:11,61315.27,0.0017773750698895404
C26191441143115,SG,N,2021-07-15 09:20:20,64196882911776,DE,INVESTMENT,SGD,77844.38,9,2021-07-15 09:20:20,55269.5098,-0.01691062936399075
C26191441143115,SG,N,2021-09-09 13:58:09,64196882911776,DE,INVESTMENT,SGD,77925.42,14,2021-09-09 13:58:09,55327.0482,-0.01673277284326432
C26191441143115,SG,N,2021-09-15 10:46:44,64196882911776,DE,INVESTMENT,EUR,61329.95,11,2021-09-15 10:46:44,61329.95,0.0018227523088163123
C26191441143115,SG,N,2021-11-10 15:24:57,64196882911776,DE,INVESTMENT,EUR,61725.49,15,2021-11-10 15:24:57,61725.49,0.003045403063931778
C26191441143115,SG,N,2021-12-26 07:26:03,64196882911776,DE,INVESTMENT,SGD,78115.57,7,2021-12-26 07:26:03,55462.0547,-0.016315455254220228
C26191441143115,SG,N,2021-04-20 08:48:35,64196882911776,DE,TRANSFER,EUR,38552.02,9,2021-04-20 08:48:35,38552.02,-0.06858593787287748
C26191441143115,SG,N,2021-04-24 13:37:49,64196882911776,DE,TRANSFER,SGD,106198.26,14,2021-04-24 13:37:49,75400.7646,0.04531694277192923
C26191441143115,SG,N,2021-05-28 14:32:49,64196882911776,DE,TRANSFER,SGD,106431.11,15,2021-05-28 14:32:49,75566.0881,0.04582797301441628
C26191441143115,SG,N,2021-06-20 10:53:15,64196882911776,DE,TRANSFER,EUR,38403.3,11,2021-06-20 10:53:15,38403.3,-0.06904564515987946
C26191441143115,SG,N,2021-08-10 13:52:33,64196882911776,DE,TRANSFER,SGD,106398.54,14,2021-08-10 13:52:33,75542.9634,0.0457564924260641
C26191441143115,SG,N,2021-08-14 15:36:32,64196882911776,DE,TRANSFER,SGD,106689.42,16,2021-08-14 15:36:32,75749.48819999999,0.046394879700853174
C26191441143115,SG,N,2021-12-05 16:44:00,64196882911776,DE,TRANSFER,EUR,38119.38,17,2021-12-05 16:44:00,38119.38,-0.06992326816233785
C26191441143115,SG,N,2021-12-25 03:42:37,64196882911776,DE,TRANSFER,SGD,106543.84,4,2021-12-25 03:42:37,75646.1264,0.04607537880885719
C26191441143115,SG,N,2021-05-03 17:18:12,54265256691727,SG,BILLING,INR,25737.56,17,2021-05-03 17:18:12,308.85072,-0.18679911428537807
C26191441143115,SG,N,2021-05-28 20:29:33,54265256691727,SG,BILLING,CNY,25713.17,20,2021-05-28 20:29:33,3599.8438,-0.1766263500280545
C26191441143115,SG,N,2021-01-01 13:31:37,54265256691727,SG,DIVIDEND,SGD,105965.92,14,2021-01-01 13:31:37,75235.8032,0.044807031814061746
C26191441143115,SG,N,2021-01-14 09:56:12,54265256691727,SG,DIVIDEND,SGD,105821.81,10,2021-01-14 09:56:12,75133.48509999999,0.044490757095380994
C26191441143115,SG,N,2021-02-21 10:26:17,54265256691727,SG,DIVIDEND,SGD,105590.98,10,2021-02-21 10:26:17,74969.5958,0.04398416009785776
C26191441143115,SG,N,2021-05-25 12:21:31,54265256691727,SG,DIVIDEND,SGD,106075.2,12,2021-05-25 12:21:31,75313.39199999999,0.04504686597725257
C26191441143115,SG,N,2021-06-15 19:53:14,54265256691727,SG,DIVIDEND,SGD,105443.34,20,2021-06-15 19:53:14,74864.7714,0.043660138173868976
C26191441143115,SG,N,2021-07-03 09:01:32,54265256691727,SG,DIVIDEND,SGD,105340.98,9,2021-07-03 09:01:32,74792.0958,0.043435491166692784
C26191441143115,SG,N,2021-08-25 22:59:19,54265256691727,SG,DIVIDEND,SGD,104826.53,23,2021-08-25 22:59:19,74426.8363,0.0423064402401415
C26191441143115,SG,N,2021-09-24 21:32:25,54265256691727,SG,DIVIDEND,SGD,105634.54,22,2021-09-24 21:32:25,75000.52339999999,0.04407976017242393
C26191441143115,SG,N,2021-10-06 10:17:47,54265256691727,SG,DIVIDEND,SGD,105462.95,10,2021-10-06 10:17:47,74878.6945,0.04370317576482956
C26191441143115,SG,N,2021-09-11 17:32:27,54265256691727,SG,INVESTMENT,CNY,105437.07,18,2021-09-11 17:32:27,14761.189800000002,-0.14212559633688557
C26191441143115,SG,N,2021-04-08 12:02:11,54265256691727,SG,PAYMENT,SGD,25782.35,12,2021-04-08 12:02:11,18305.4685,-0.13116990278150648
C26191441143115,SG,N,2021-08-17 19:21:21,54265256691727,SG,PAYMENT,SGD,25608.53,19,2021-08-17 19:21:21,18182.056299999997,-0.13155138131596686
C26191441143115,SG,N,2021-10-22 17:20:44,54265256691727,SG,PAYMENT,SGD,25569.69,17,2021-10-22 17:20:44,18154.4799,-0.13163662252111266
C26191441143115,SG,N,2021-12-29 13:58:24,54265256691727,SG,PAYMENT,SGD,25427.14,14,2021-12-29 13:58:24,18053.269399999997,-0.13194947354566292
C26191441143115,SG,N,2021-05-12 20:30:33,26419959736814,UK,PAYMENT,SGD,69791.43,21,2021-05-12 20:30:33,49551.91529999999,-0.03458424324089075
C26191441143115,SG,N,2021-11-05 10:40:56,26419959736814,UK,TT,GBP,37897.68,11,2021-11-05 10:40:56,43203.3552,-0.05420823019584068
C26191441143115,SG,N,2021-11-27 20:12:33,26419959736814,UK,TT,SGD,26399.02,20,2021-11-27 20:12:33,18743.3042,-0.12981651210238046
C32233661939748,UK,N,2021-07-29 19:35:28,54913398243193,HK,INVESTMENT,GBP,54786.56,20,2021-07-29 11:35:28,62456.67839999999,0.005305574094400649
C32233661939748,UK,N,2021-01-05 23:05:48,54913398243193,HK,OTHER,INR,54937.8,23,2021-01-05 15:05:48,659.2536,-0.18571598654652324
C32233661939748,UK,N,2021-02-28 00:10:30,54913398243193,HK,OTHER,GBP,54825.57,0,2021-02-27 16:10:30,62501.14979999999,0.005443039308515643
C32233661939748,UK,N,2021-03-05 18:24:57,54913398243193,HK,OTHER,HKD,576870.51,18,2021-03-05 10:24:57,74993.1663,0.04405701869527762
C32233661939748,UK,N,2021-03-15 20:07:35,54913398243193,HK,OTHER,HKD,574954.95,20,2021-03-15 12:07:35,74744.14349999999,0.04328726616845107
C32233661939748,UK,N,2021-05-06 16:32:44,54913398243193,HK,OTHER,HKD,576821.09,17,2021-05-06 08:32:44,74986.7417,0.04403715966195276
C32233661939748,UK,N,2021-06-28 02:23:15,54913398243193,HK,OTHER,HKD,576550.74,2,2021-06-27 18:23:15,74951.5962,0.04392852166803582
C32233661939748,UK,N,2021-07-13 18:11:06,54913398243193,HK,OTHER,HKD,576909.57,18,2021-07-13 10:11:06,74998.2441,0.044072714645129275
C32233661939748,UK,N,2021-08-15 17:19:06,54913398243193,HK,OTHER,GBP,55085.02,17,2021-08-15 09:19:06,62796.92279999999,0.006357301031205553
C32233661939748,UK,N,2021-12-29 01:52:40,54913398243193,HK,OTHER,GBP,54942.24,2,2021-12-28 17:52:40,62634.15359999999,0.0058541663664698936
C32233661939748,UK,N,2021-01-23 14:26:09,54913398243193,HK,TRANSFER,GBP,24743.73,14,2021-01-23 06:26:09,28207.852199999998,-0.10056071810170657
C32233661939748,UK,N,2021-05-04 22:59:04,54913398243193,HK,TRANSFER,GBP,25000.0,23,2021-05-04 14:59:04,28499.999999999996,-0.09965766220780123
C32233661939748,UK,N,2021-05-13 15:40:31,54913398243193,HK,TRANSFER,HKD,535233.04,16,2021-05-13 07:40:31,69580.29520000001,0.0273253330560056
C32233661939748,UK,N,2021-05-27 03:26:26,54913398243193,HK,TRANSFER,HKD,534867.61,3,2021-05-26 19:26:26,69532.7893,0.027178487921487107
C32233661939748,UK,N,2021-06-10 10:04:40,54913398243193,HK,TRANSFER,HKD,534670.38,10,2021-06-10 02:04:40,69507.14940000001,0.02709923261710303
C32233661939748,UK,N,2021-06-24 03:43:48,54913398243193,HK,TRANSFER,HKD,534924.99,4,2021-06-23 19:43:48,69540.2487,0.02720154561740332
C32233661939748,UK,N,2021-06-25 14:34:14,54867446322858,,TRANSFER,HKD,64729.86,15,2021-06-25 06:34:14,8414.881800000001,-0.16174262184225874
C32233661939748,UK,N,2021-07-10 18:09:20,54913398243193,HK,TRANSFER,HKD,535206.39,18,2021-07-10 10:09:20,69576.8307,0.027314623965797022
C32233661939748,UK,N,2021-11-25 23:11:35,54913398243193,HK,TRANSFER,GBP,24615.94,23,2021-11-25 15:11:35,28062.171599999998,-0.10101103032195148
C32233661939748,UK,N,2021-12-10 10:55:53,54913398243193,HK,TRANSFER,HKD,535961.72,11,2021-12-10 02:55:53,69675.0236,0.027618147309408213
C32233661939748,UK,N,2021-12-25 17:35:17,54913398243193,HK,TRANSFER,GBP,24578.95,18,2021-12-25 09:35:17,28020.002999999997,-0.1011413773680964
C32233661939748,UK,N,2021-08-05 15:04:39,54913398243193,HK,TT,SGD,577587.74,15,2021-08-05 07:04:39,410087.29539999994,1.0798639913879848
C32233661939748,UK,N,2021-02-13 00:47:07,36847676247854,IN,BILLING,INR,45745.89,1,2021-02-12 16:47:07,548.95068,-0.18605694308297832
C32233661939748,UK,N,2021-01-03 23:50:34,36847676247854,IN,TT,USD,76767.11,0,2021-01-03 15:50:34,76767.11,0.04954044288584576
C37542139795721,US,N,2021-03-01 23:11:46,36917966421718,CN,DIVIDEND,USD,27948.31,23,2021-03-01 11:11:46,27948.31,-0.10136298706771335
C37542139795721,US,N,2021-09-18 22:29:02,36917966421718,CN,DIVIDEND,CNY,476917.32,22,2021-09-18 10:29:02,66768.42480000001,0.018633581354921464
C37542139795721,US,N,2021-04-13 04:28:03,81644577236272,CN,TRANSFER,USD,52022.48,4,2021-04-12 16:28:03,52022.48,-0.026947499053155962
C37542139795721,US,N,2021-05-02 05:55:17,81644577236272,CN,TRANSFER,CNY,405716.79,6,2021-05-01 17:55:17,56800.350600000005,-0.012178658741344326
C37542139795721,US,N,2021-06-07 18:04:43,36917966421718,CN,TRANSFER,CNY,405000.0,18,2021-06-07 06:04:43,56700.00000000001,-0.012488851735393694
C37542139795721,US,N,2021-06-09 06:11:47,81644577236272,CN,TRANSFER,USD,52128.36,6,2021-06-08 18:11:47,52128.36,-0.026620214171850346
C37542139795721,US,N,2021-08-09 09:49:47,36917966421718,CN,TRANSFER,USD,18648.93,10,2021-08-08 21:49:47,18648.93,-0.1301082314907948
C37542139795721,US,N,2021-08-30 23:19:45,81644577236272,CN,TRANSFER,USD,51833.34,23,2021-08-30 11:19:45,51833.34,-0.0275321483018351
C37542139795721,US,N,2021-12-26 10:49:54,92269451482825,HK,BILLING,GBP,576487.58,11,2021-12-25 22:49:54,657195.8411999999,1.8436993812799147
C37542139795721,US,N,2021-01-03 03:14:10,92269451482825,HK,DIVIDEND,GBP,20966.37,3,2021-01-02 15:14:10,23901.661799999998,-0.11387155125190873
C37542139795721,US,N,2021-03-08 21:43:23,92269451482825,HK,INTEREST,USD,20640.62,22,2021-03-08 09:43:23,20640.62,-0.12395173333016397
C37542139795721,US,N,2021-04-09 00:34:11,92269451482825,HK,INTEREST,USD,20522.43,1,2021-04-08 12:34:11,20522.43,-0.1243170695610056
C37542139795721,US,N,2021-04-12 14:39:45,92269451482825,HK,INTEREST,HKD,575300.45,15,2021-04-12 02:39:45,74789.0585,0.04342610259123011
C37542139795721,US,N,2021-06-20 07:38:57,92269451482825,HK,INTEREST,HKD,574477.17,8,2021-06-19 19:38:57,74682.03210000001,0.04309527408140234
C37542139795721,US,N,2021-09-15 17:24:26,92269451482825,HK,INTEREST,HKD,574919.87,17,2021-09-15 05:24:26,74739.5831,0.04327316954989514
C37542139795721,US,N,2021-12-09 20:39:08,92269451482825,HK,INTEREST,HKD,575958.2,21,2021-12-09 08:39:08,74874.56599999999,0.04369041418915453
C37542139795721,US,N,2021-12-22 02:32:16,92269451482825,HK,INTEREST,HKD,575872.43,3,2021-12-21 14:32:16,74863.4159,0.04365594819789045
C37542139795721,US,N,2021-01-29 08:14:44,92269451482825,HK,OTHER,HKD,457635.65,8,2021-01-28 20:14:44,59492.63450000001,-0.0038565599818757347
C37542139795721,US,N,2021-02-05 21:38:52,92269451482825,HK,OTHER,HKD,459688.02,22,2021-02-05 09:38:52,59759.4426,-0.003031831446365001
C37542139795721,US,N,2021-05-18 04:38:25,92269451482825,HK,OTHER,HKD,458041.96,5,2021-05-17 16:38:25,59545.45480000001,-0.0036932875450035483
C37542139795721,US,N,2021-08-12 05:31:38,92269451482825,HK,OTHER,USD,45729.1,6,2021-08-11 17:31:38,45729.1,-0.04640091921098718
C37542139795721,US,N,2021-09-24 00:28:55,92269451482825,HK,OTHER,USD,45255.4,0,2021-09-23 12:28:55,45255.4,-0.04786516976136942
C37542139795721,US,N,2021-11-21 06:58:17,92269451482825,HK,OTHER,USD,45629.3,7,2021-11-20 18:58:17,45629.3,-0.04670941024946753
C37542139795721,US,N,2021-08-05 09:41:52,12959993871668,UK,BILLING,CNY,11280.19,10,2021-08-04 21:41:52,1579.2266000000002,-0.1828722648416746
C37542139795721,US,N,2021-10-01 23:19:16,12959993871668,UK,BILLING,CNY,48127.75,23,2021-10-01 11:19:16,6737.885,-0.1669263741905578
C37542139795721,US,N,2021-01-19 00:47:40,12959993871668,UK,DIVIDEND,USD,11203.58,1,2021-01-18 12:47:40,11203.58,-0.15312249755642385
C37542139795721,US,N,2021-01-23 23:20:36,12959993871668,UK,DIVIDEND,USD,11174.65,23,2021-01-23 11:20:36,11174.65,-0.15321192286447233
C37542139795721,US,N,2021-02-26 23:25:03,12959993871668,UK,DIVIDEND,SGD,45659.68,23,2021-02-26 11:25:03,32418.372799999997,-0.0875456091594524
C37542139795721,US,N,2021-03-24 20:20:44,12959993871668,UK,DIVIDEND,GBP,48345.56,20,2021-03-24 08:20:44,55113.93839999999,-0.017391514962626486
C37542139795721,US,N,2021-04-05 07:39:40,12959993871668,UK,DIVIDEND,USD,10944.55,8,2021-04-04 19:39:40,10944.55,-0.15392318326481635
C37542139795721,US,N,2021-04-23 07:43:09,12959993871668,UK,DIVIDEND,USD,11277.52,8,2021-04-22 19:43:09,11277.52,-0.15289394217180224
C37542139795721,US,N,2021-06-06 20:43:07,12959993871668,UK,DIVIDEND,USD,11192.19,21,2021-06-06 08:43:07,11192.19,-0.15315770510079552
C37542139795721,US,N,2021-06-24 03:18:26,12959993871668,UK,DIVIDEND,SGD,45643.6,3,2021-06-23 15:18:26,32406.956,-0.08758089954510494
C37542139795721,US,N,2021-07-02 19:37:48,12959993871668,UK,DIVIDEND,GBP,48442.02,20,2021-07-02 07:37:48,55223.90279999999,-0.0170516048228282
C37542139795721,US,N,2021-07-09 23:50:00,12959993871668,UK,DIVIDEND,GBP,48286.21,0,2021-07-09 11:50:00,55046.27939999999,-0.017600655194816295
C37542139795721,US,N,2021-08-21 22:18:07,12959993871668,UK,DIVIDEND,GBP,48129.16,22,2021-08-21 10:18:07,54867.2424,-0.018154075135261242
C37542139795721,US,N,2021-08-30 05:18:29,12959993871668,UK,DIVIDEND,SGD,45863.07,5,2021-08-29 17:18:29,32562.7797,-0.08709923406381383
C37542139795721,US,N,2021-09-19 20:35:23,12959993871668,UK,DIVIDEND,INR,11169.97,21,2021-09-19 08:35:23,134.03964,-0.18733947151590985
C37542139795721,US,N,2021-09-26 21:54:15,12959993871668,UK,DIVIDEND,USD,11359.65,22,2021-09-26 09:54:15,11359.65,-0.15264007073903277
C37542139795721,US,N,2021-10-06 05:19:12,12959993871668,UK,DIVIDEND,SGD,45882.33,5,2021-10-05 17:19:12,32576.4543,-0.08705696460935687
C37542139795721,US,N,2021-10-30 21:59:08,12959993871668,UK,DIVIDEND,USD,11158.16,22,2021-10-30 09:59:08,11158.16,-0.1532628949809507
C37542139795721,US,N,2021-11-03 04:15:56,12959993871668,UK,DIVIDEND,GBP,47967.85,4,2021-11-02 16:15:56,54683.348999999995,-0.01872250665766292
C37542139795721,US,N,2021-11-06 06:01:36,12959993871668,UK,DIVIDEND,GBP,48162.96,6,2021-11-05 18:01:36,54905.774399999995,-0.018034969156356204
C37542139795721,US,N,2021-11-06 23:39:11,12959993871668,UK,DIVIDEND,USD,11112.25,0,2021-11-06 11:39:11,11112.25,-0.1534048070408368
C37542139795721,US,N,2021-11-10 03:41:01,12959993871668,UK,DIVIDEND,USD,11294.21,4,2021-11-09 15:41:01,11294.21,-0.1528423518368099
C37542139795721,US,N,2021-12-08 10:26:06,12959993871668,UK,DIVIDEND,SGD,45436.14,10,2021-12-07 22:26:06,32259.659399999997,-0.08803620697094289
C37542139795721,US,N,2021-05-08 04:40:00,12959993871668,UK,PAYMENT,GBP,11157.68,5,2021-05-07 16:40:00,12719.7552,-0.14843585966097123
C37542139795721,US,N,2021-09-13 02:43:38,12959993871668,UK,PAYMENT,BRL,45647.92,3,2021-09-12 14:43:38,9129.584,-0.15953341118211645
C37542139795721,US,N,2021-10-31 09:36:52,12959993871668,UK,PAYMENT,USD,48342.12,10,2021-10-30 21:36:52,48342.12,-0.03832383250387333
C37595879336756,SG,Y,2021-02-13 14:08:11,67432587741591,BR,INTEREST,BRL,35544.1,14,2021-02-13 14:08:11,7108.82,-0.16577977976812583
C37595879336756,SG,N,2021-01-17 11:09:42,47274179172484,FR,INTEREST,EUR,647.68,11,2021-01-17 11:09:42,647.68,-0.18575176161549076
C37595879336756,SG,N,2021-02-21 16:49:14,47274179172484,FR,INTEREST,JPY,2094585.62,17,2021-02-21 16:49:14,14243.182216,-0.14372680573096236
C37595879336756,SG,N,2021-04-25 10:41:37,47274179172484,FR,INTEREST,SGD,28706.28,11,2021-04-25 10:41:37,20381.458799999997,-0.12475282458990163
C37595879336756,SG,N,2021-05-19 19:21:24,47274179172484,FR,INTEREST,EUR,637.61,19,2021-05-19 19:21:24,637.61,-0.18578288891767009
C37595879336756,SG,N,2021-06-08 00:46:00,47274179172484,FR,INTEREST,JPY,2097070.72,1,2021-06-08 00:46:00,14260.080896,-0.14367457034677253
C37595879336756,SG,N,2021-07-13 12:48:25,47274179172484,FR,INTEREST,EUR,666.03,13,2021-07-13 12:48:25,666.03,-0.1856950400668323
C37595879336756,SG,N,2021-09-22 17:35:29,47274179172484,FR,INTEREST,JPY,2096584.79,18,2021-09-22 17:35:29,14256.776571999999,-0.1436847843181376
C37595879336756,SG,N,2021-10-16 13:22:46,47274179172484,FR,INTEREST,EUR,666.6,13,2021-10-16 13:22:46,666.6,-0.18569327814406741
C37595879336756,SG,N,2021-11-20 19:36:17,47274179172484,FR,INTEREST,SGD,28141.15,20,2021-11-20 19:36:17,19980.2165,-0.12599310168217867
C37595879336756,SG,N,2021-12-02 09:39:41,47274179172484,FR,INTEREST,EUR,675.68,10,2021-12-02 09:39:41,675.68,-0.18566521102353234
C37595879336756,SG,N,2021-12-06 15:11:44,47274179172484,FR,INTEREST,JPY,2093398.66,15,2021-12-06 15:11:44,14235.110888,-0.14375175495297274
C37595879336756,SG,N,2021-12-08 19:55:17,47274179172484,FR,INTEREST,EUR,636.67,20,2021-12-08 19:55:17,636.67,-0.18578579454468583
C37595879336756,SG,N,2021-12-30 22:48:09,47274179172484,FR,INTEREST,SGD,28159.71,23,2021-12-30 22:48:09,19993.394099999998,-0.125952368500729
C37595879336756,SG,N,2021-02-20 07:10:47,47274179172484,FR,INVESTMENT,SGD,44000.0,7,2021-02-20 07:10:47,31240.0,-0.09118806856615595
C37595879336756,SG,N,2021-02-20 09:23:46,47274179172484,FR,INVESTMENT,SGD,44162.8,9,2021-02-20 09:23:46,31355.588,-0.09083077535818132
C37595879336756,SG,N,2021-08-11 14:59:18,47274179172484,FR,INVESTMENT,EUR,66662.06,15,2021-08-11 14:59:18,66662.06,0.0183047979119379
C37595879336756,SG,N,2021-08-16 21:39:33,47274179172484,FR,INVESTMENT,JPY,4398278.02,22,2021-08-16 21:39:33,29908.290535999997,-0.09530450579564984
C37595879336756,SG,N,2021-08-28 09:24:23,47274179172484,FR,INVESTMENT,SGD,44084.8,9,2021-08-28 09:24:23,31300.208,-0.09100196006470479
C37595879336756,SG,N,2021-09-04 14:41:28,47274179172484,FR,INVESTMENT,HKD,66207.78,15,2021-09-04 14:41:28,8607.0114,-0.16114873146323255
C37595879336756,SG,N,2021-09-15 11:27:54,47274179172484,FR,INVESTMENT,EUR,66257.46,11,2021-09-15 11:27:54,66257.46,0.017054141858138777
C37595879336756,SG,N,2021-10-03 07:28:44,47274179172484,FR,INVESTMENT,SGD,44011.27,7,2021-10-03 07:28:44,31248.001699999997,-0.09116333457073904
C37595879336756,SG,N,2021-10-19 17:35:45,47274179172484,FR,INVESTMENT,SGD,44462.38,18,2021-10-19 17:35:45,31568.289799999995,-0.09017329440458771
C37595879336756,SG,N,2021-11-23 16:49:19,47274179172484,FR,INVESTMENT,SGD,44169.07,17,2021-11-23 16:49:19,31360.039699999998,-0.0908170147413877
C37595879336756,SG,N,2021-12-07 23:25:11,47274179172484,FR,INVESTMENT,EUR,66017.34,23,2021-12-07 23:25:11,66017.34,0.016311908710243905
C37595879336756,SG,N,2021-03-06 16:05:49,32723916654143,SG,DIVIDEND,SGD,77820.53,16,2021-03-06 16:05:49,55252.57629999999,-0.016962972380023908
C37595879336756,SG,N,2021-05-22 15:00:41,32723916654143,SG,DIVIDEND,SGD,78384.29,15,2021-05-22 15:00:41,55652.84589999999,-0.015725701993489643
C37595879336756,SG,N,2021-06-12 16:41:06,32723916654143,SG,DIVIDEND,SGD,78000.0,17,2021-06-12 16:41:06,55380.0,-0.016569093927719176
